benchmark,strategy,n_agents,steps,topology,return,final_disagreement,consensus_error,msgs_sent,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
consensus,mean,20,60,ring_plus,-4.513610988183262e-08,4.513610988183262e-08,0.0007383389104454764,5040,0.0,0.10277777777777777,0.0,0.0,5040.0,4522.0,0.8972222222222223,0.10277777777777775,144704.0,32.0,0.0,4522.0,0.0,0.0,518.0,0.0,0.0,0.0,mean,0.7416764636717462,0.993286698053061,1.0,2.8992996029217424e-07,-0.1817867204125559,9.0,1.0,1.399646125476325,1.3458235410014037,cons__mean,cons__mean,msg_drop,0.1,0,0
consensus,mean,20,60,ring_plus,-2.935243875203763e-07,2.935243875203763e-07,0.0008076014255566271,5400,0.0,0.1037037037037037,0.0,0.0,5400.0,4840.0,0.8962962962962963,0.10370370370370374,154880.0,32.0,0.0,4840.0,0.0,0.0,560.0,0.0,0.0,0.0,mean,0.7527233697114167,0.9983671539483283,1.0,1.961491200981427e-06,-0.28470321081212013,12.0,1.0,1.320493917398932,1.2572950674741608,cons__mean,cons__mean,msg_drop,0.1,1,0
consensus,mean,20,60,ring_plus,-1.38266335490184e-09,1.38266335490184e-09,0.004539606283192821,6120,0.0,0.10326797385620914,0.0,0.0,6120.0,5488.0,0.8967320261437909,0.10326797385620912,175616.0,32.0,0.0,5488.0,0.0,0.0,632.0,0.0,0.0,0.0,mean,0.6895625995479159,0.9969070581752959,1.0,1.6324823474642686e-08,-0.30468541945963523,9.0,1.0,1.55469612182113,1.5299830364930147,cons__mean,cons__mean,msg_drop,0.1,2,0
consensus,mean,20,60,ring_plus,-1.1821040488624546e-08,1.1821040488624546e-08,0.013313611694802116,5040,0.0,0.09345238095238095,0.0,0.0,5040.0,4569.0,0.906547619047619,0.09345238095238095,146208.0,32.0,0.0,4569.0,0.0,0.0,471.0,0.0,0.0,0.0,mean,0.7087587618421656,0.9982193098684851,1.0,1.3401215085068118e-07,-0.4374433144838829,11.0,1.0,1.2627284000071304,1.2353733719202542,cons__mean,cons__mean,msg_drop,0.1,3,0
consensus,mean,20,60,ring_plus,-8.314095607859033e-08,8.314095607859033e-08,1.0625456309606336e-05,5640,0.0,0.1026595744680851,0.0,0.0,5640.0,5061.0,0.8973404255319148,0.10265957446808516,161952.0,32.0,0.0,5061.0,0.0,0.0,579.0,0.0,0.0,0.0,mean,0.7454101973637842,0.9940149137650327,1.0,5.160774760867209e-07,-0.25709860592380984,9.0,1.0,1.3711704029417888,1.3207138697044611,cons__mean,cons__mean,msg_drop,0.1,4,0
consensus,mean,20,60,ring_plus,-2.5031823764426193e-08,2.5031823764426193e-08,0.0008848641939454756,6360,0.0,0.09827044025157233,0.0,0.0,6360.0,5735.0,0.9017295597484277,0.09827044025157228,183520.0,32.0,0.0,5735.0,0.0,0.0,625.0,0.0,0.0,0.0,mean,0.7214077426850946,0.9977236440820078,1.0,2.2594673674820427e-07,-0.2545969138273158,11.0,1.0,1.6160985120576443,1.583621832579197,cons__mean,cons__mean,msg_drop,0.1,5,0
consensus,mean,20,60,ring_plus,-2.9391012621234507e-07,2.9391012621234507e-07,0.0001967675990916519,4680,0.0,0.09658119658119659,0.0,0.0,4680.0,4228.0,0.9034188034188034,0.09658119658119657,135296.0,32.0,0.0,4228.0,0.0,0.0,452.0,0.0,0.0,0.0,mean,0.7597935471773395,0.9860865398704144,1.0,1.4633441230210559e-06,-0.3500855575758261,9.0,1.0,0.9450014459069909,0.8957994866615863,cons__mean,cons__mean,msg_drop,0.1,6,0
consensus,mean,20,60,ring_plus,-1.8339908811046975e-11,1.8339908811046975e-11,0.00031781337932524625,6480,0.0,0.10030864197530864,0.0,0.0,6480.0,5830.0,0.8996913580246914,0.10030864197530864,186560.0,32.0,0.0,5830.0,0.0,0.0,650.0,0.0,0.0,0.0,mean,0.6395741585834958,0.9947869929707855,1.0,2.6415044155466746e-10,-0.32121842418853397,7.0,1.0,2.218617553571293,2.1395397467772024,cons__mean,cons__mean,msg_drop,0.1,7,0
consensus,mean,20,60,ring_plus,-5.098333354116395e-05,5.098333354116395e-05,0.011765048539265584,4200,0.0,0.10809523809523809,0.0,0.0,4200.0,3746.0,0.8919047619047619,0.10809523809523813,119872.0,32.0,0.0,3746.0,0.0,0.0,454.0,0.0,0.0,0.0,mean,0.8344459246066827,0.9890163551291355,1.0,0.0001572054404604005,-0.22535984813873552,14.0,1.0,0.7964836768628718,0.7332449500908755,cons__mean,cons__mean,msg_drop,0.1,8,0
consensus,mean,20,60,ring_plus,-1.751586276185804e-05,1.751586276185804e-05,9.890884461969108e-05,5280,0.0,0.10340909090909091,0.0,0.0,5280.0,4734.0,0.8965909090909091,0.1034090909090909,151488.0,32.0,0.0,4734.0,0.0,0.0,546.0,0.0,0.0,0.0,mean,0.8211384491059877,0.9851450157512172,1.0,5.399467739632542e-05,-0.24590016023537412,11.0,1.0,0.9413291035084279,0.9246306127261071,cons__mean,cons__mean,msg_drop,0.1,9,0
consensus,mean,20,60,ring_plus,-5.217228397962394e-08,5.217228397962394e-08,0.0014826147971316636,5040,0.0,0.29543650793650794,0.0,0.0,5040.0,3551.0,0.7045634920634921,0.2954365079365079,113632.0,32.0,0.0,3551.0,0.0,0.0,1489.0,0.0,0.0,0.0,mean,0.7409225007932936,0.9933811799926648,1.0,3.4038495183589134e-07,-0.18178672029528634,9.0,1.0,1.399646125476325,0.9593085927552825,cons__mean,cons__mean,msg_drop,0.3,0,0
consensus,mean,20,60,ring_plus,-3.6397876352134335e-07,3.6397876352134335e-07,0.000810014629749808,5400,0.0,0.3042592592592593,0.0,0.0,5400.0,3757.0,0.6957407407407408,0.30425925925925923,120224.0,32.0,0.0,3757.0,0.0,0.0,1643.0,0.0,0.0,0.0,mean,0.7563651627768142,0.9961313915562205,1.0,2.216437094015797e-06,-0.28470320963788065,12.0,1.0,1.320493917398932,0.8757031879896017,cons__mean,cons__mean,msg_drop,0.3,1,0
consensus,mean,20,60,ring_plus,-1.5263814563990468e-09,1.5263814563990468e-09,0.0023225390182646096,6120,0.0,0.30637254901960786,0.0,0.0,6120.0,4245.0,0.6936274509803921,0.30637254901960786,135840.0,32.0,0.0,4245.0,0.0,0.0,1875.0,0.0,0.0,0.0,mean,0.69043968558887,0.9976133134436996,1.0,1.888094177850842e-08,-0.30468541945723987,9.0,1.0,1.55469612182113,1.2029979528235235,cons__mean,cons__mean,msg_drop,0.3,2,0
consensus,mean,20,60,ring_plus,-5.990223661391156e-08,5.990223661391156e-08,0.020517813261424222,5040,0.0,0.2871031746031746,0.0,0.0,5040.0,3593.0,0.7128968253968254,0.2871031746031746,114976.0,32.0,0.0,3593.0,0.0,0.0,1447.0,0.0,0.0,0.0,mean,0.7280429522744922,0.9982935055827792,1.0,4.879644527023647e-07,-0.4374433136825298,11.0,1.0,1.2627284000071304,0.9577050629098172,cons__mean,cons__mean,msg_drop,0.3,3,0
consensus,mean,20,60,ring_plus,-3.401068839014355e-08,3.401068839014355e-08,0.002017926513343644,5640,0.0,0.299822695035461,0.0,0.0,5640.0,3949.0,0.700177304964539,0.299822695035461,126368.0,32.0,0.0,3949.0,0.0,0.0,1691.0,0.0,0.0,0.0,mean,0.7366642808162929,0.9941260914265615,1.0,2.368840739846945e-07,-0.2570986067426476,8.0,1.0,1.3711704029417888,1.0148743174324646,cons__mean,cons__mean,msg_drop,0.3,4,0
consensus,mean,20,60,ring_plus,-5.466031034651938e-09,5.466031034651938e-09,0.0009360861134377881,6360,0.0,0.3007861635220126,0.0,0.0,6360.0,4447.0,0.6992138364779874,0.3007861635220126,142304.0,32.0,0.0,4447.0,0.0,0.0,1913.0,0.0,0.0,0.0,mean,0.6974629029828682,0.9971574318432822,1.0,5.1424912494118944e-08,-0.2545969141534123,12.0,1.0,1.6160985120576443,1.2695270368522074,cons__mean,cons__mean,msg_drop,0.3,5,0
consensus,mean,20,60,ring_plus,-9.106544605713481e-07,9.106544605713481e-07,0.00011248523349041085,4680,0.0,0.29423076923076924,0.0,0.0,4680.0,3303.0,0.7057692307692308,0.2942307692307692,105696.0,32.0,0.0,3303.0,0.0,0.0,1377.0,0.0,0.0,0.0,mean,0.77266176982511,0.989698210104975,1.0,4.3657450128157255e-06,-0.3500855472967539,10.0,1.0,0.9450014459069909,0.6385712146617054,cons__mean,cons__mean,msg_drop,0.3,6,0
consensus,mean,20,60,ring_plus,-8.08592881048036e-11,8.08592881048036e-11,0.0008232699388007891,6480,0.0,0.2983024691358025,0.0,0.0,6480.0,4547.0,0.7016975308641975,0.2983024691358025,145504.0,32.0,0.0,4547.0,0.0,0.0,1933.0,0.0,0.0,0.0,mean,0.6571890727497925,0.9951416518064683,1.0,1.1818397106940427e-09,-0.3212184241874919,8.0,1.0,2.218617553571293,1.6531050140173542,cons__mean,cons__mean,msg_drop,0.3,7,0
consensus,mean,20,60,ring_plus,-5.735078878360695e-05,5.735078878360695e-05,0.003219945091599253,4200,0.0,0.31642857142857145,0.0,0.0,4200.0,2871.0,0.6835714285714286,0.3164285714285714,91872.0,32.0,0.0,2871.0,0.0,0.0,1329.0,0.0,0.0,0.0,mean,0.8321858869982275,0.9873997304942903,1.0,0.00017364900442042613,-0.22535974201448153,15.0,1.0,0.7964836768628718,0.4991524113307339,cons__mean,cons__mean,msg_drop,0.3,8,0
consensus,mean,20,60,ring_plus,-1.9397431585148744e-05,1.9397431585148744e-05,0.003148461868299217,5280,0.0,0.29848484848484846,0.0,0.0,5280.0,3704.0,0.7015151515151515,0.29848484848484846,118528.0,32.0,0.0,3704.0,0.0,0.0,1576.0,0.0,0.0,0.0,mean,0.8201345857820557,0.9839662278654784,1.0,5.824369190226113e-05,-0.24590012887589371,11.0,1.0,0.9413291035084279,0.7112043835761201,cons__mean,cons__mean,msg_drop,0.3,9,0
consensus,mean,20,60,ring_plus,-1.889277445078099e-08,1.889277445078099e-08,0.004567533032309552,5040,0.0,0.49484126984126986,0.0,0.0,5040.0,2546.0,0.5051587301587301,0.49484126984126986,81472.0,32.0,0.0,2546.0,0.0,0.0,2494.0,0.0,0.0,0.0,mean,0.7193026185588939,0.9944832643382131,1.0,1.3632995264927478e-07,-0.18178672084994488,11.0,1.0,1.399646125476325,0.46572623705989064,cons__mean,cons__mean,msg_drop,0.5,0,0
consensus,mean,20,60,ring_plus,-4.586601263883119e-07,4.586601263883119e-07,0.0006991889183308157,5400,0.0,0.5125925925925926,0.0,0.0,5400.0,2632.0,0.4874074074074074,0.5125925925925926,84224.0,32.0,0.0,2632.0,0.0,0.0,2768.0,0.0,0.0,0.0,mean,0.75959247889839,0.9845217395628377,1.0,2.0712832553533316e-06,-0.2847032080598578,10.0,1.0,1.320493917398932,0.4429876743775902,cons__mean,cons__mean,msg_drop,0.5,1,0
consensus,mean,20,60,ring_plus,-6.6584728433883885e-09,6.6584728433883885e-09,0.0029639526951452024,6120,0.0,0.4980392156862745,0.0,0.0,6120.0,3072.0,0.5019607843137255,0.4980392156862745,98304.0,32.0,0.0,3072.0,0.0,0.0,3048.0,0.0,0.0,0.0,mean,0.7051443032456446,0.9973430575906063,1.0,5.334178236315016e-08,-0.30468541937170496,9.0,1.0,1.55469612182113,0.6509571682410304,cons__mean,cons__mean,msg_drop,0.5,2,0
consensus,mean,20,60,ring_plus,-2.4591041672052496e-07,2.4591041672052496e-07,0.016533490324499283,5040,0.0,0.49126984126984125,0.0,0.0,5040.0,2564.0,0.5087301587301587,0.4912698412698413,82048.0,32.0,0.0,2564.0,0.0,0.0,2476.0,0.0,0.0,0.0,mean,0.7402382442204283,0.9984912506830843,1.0,1.7340582425281259e-06,-0.43744331058239344,13.0,1.0,1.2627284000071304,0.4408661274809896,cons__mean,cons__mean,msg_drop,0.5,3,0
consensus,mean,20,60,ring_plus,-1.1100722593869272e-07,1.1100722593869272e-07,0.006750660529677874,5640,0.0,0.4929078014184397,0.0,0.0,5640.0,2860.0,0.5070921985815603,0.4929078014184397,91520.0,32.0,0.0,2860.0,0.0,0.0,2780.0,0.0,0.0,0.0,mean,0.7447585308208057,0.9949579347528184,1.0,6.284111974592643e-07,-0.2570986054593721,11.0,1.0,1.3711704029417888,0.5340062463253034,cons__mean,cons__mean,msg_drop,0.5,4,0
consensus,mean,20,60,ring_plus,-1.0191287700603793e-07,1.0191287700603793e-07,0.011993670407119982,6360,0.0,0.4982704402515723,0.0,0.0,6360.0,3191.0,0.5017295597484277,0.4982704402515723,102112.0,32.0,0.0,3191.0,0.0,0.0,3169.0,0.0,0.0,0.0,mean,0.736713846844107,0.9963542239888995,1.0,6.617358587505715e-07,-0.2545969125459649,13.0,1.0,1.6160985120576443,0.6971942483963592,cons__mean,cons__mean,msg_drop,0.5,5,0
consensus,mean,20,60,ring_plus,-2.611674999098844e-05,2.611674999098844e-05,0.002710833265492901,4680,0.0,0.49572649572649574,0.0,0.0,4680.0,2360.0,0.5042735042735043,0.49572649572649574,75520.0,32.0,0.0,2360.0,0.0,0.0,2320.0,0.0,0.0,0.0,mean,0.8232013494331685,0.9820578915102163,0.9833333333333333,0.00015760189998465266,-0.35008512719516177,13.0,1.0,0.9450014459069909,0.27277121403268756,cons__mean,cons__mean,msg_drop,0.5,6,0
consensus,mean,20,60,ring_plus,-8.246598644554382e-10,8.246598644554382e-10,0.001162657370863749,6480,0.0,0.49382716049382713,0.0,0.0,6480.0,3280.0,0.5061728395061729,0.49382716049382713,104960.0,32.0,0.0,3280.0,0.0,0.0,3200.0,0.0,0.0,0.0,mean,0.6832458133064021,0.9958362119733613,1.0,9.274710171841623e-09,-0.3212184241750952,8.0,1.0,2.218617553571293,0.9086323039632471,cons__mean,cons__mean,msg_drop,0.5,7,0
consensus,mean,20,60,ring_plus,-7.071922197025373e-06,7.071922197025373e-06,0.006359338679233767,4200,0.0,0.5102380952380953,0.0,0.0,4200.0,2057.0,0.4897619047619048,0.5102380952380952,65824.0,32.0,0.0,2057.0,0.0,0.0,2143.0,0.0,0.0,0.0,mean,0.7988398136065021,0.9970455134080116,1.0,2.8863265692870508e-05,-0.2253605799955913,15.0,1.0,0.7964836768628718,0.16321375206624472,cons__mean,cons__mean,msg_drop,0.5,8,0
consensus,mean,20,60,ring_plus,-8.387855272291853e-05,8.387855272291853e-05,0.000726004494344992,5280,0.0,0.5085227272727273,0.0,0.0,5280.0,2595.0,0.4914772727272727,0.5085227272727273,83040.0,32.0,0.0,2595.0,0.0,0.0,2685.0,0.0,0.0,0.0,mean,0.836643246105142,0.9809700332771331,0.9833333333333333,0.00018698914296575881,-0.2458990541905414,13.0,1.0,0.9413291035084279,0.3273502839712116,cons__mean,cons__mean,msg_drop,0.5,9,0
consensus,mean,20,60,ring_plus,-6.161978898717307e-06,6.161978898717307e-06,0.0006155531386211843,5040,0.0,0.7055555555555556,0.0,0.0,5040.0,1484.0,0.29444444444444445,0.7055555555555555,47488.0,32.0,0.0,1484.0,0.0,0.0,3556.0,0.0,0.0,0.0,mean,0.7994540210213739,0.9920528676512991,0.9833333333333333,3.866663890246946e-05,-0.18178661846517616,16.0,1.0,1.399646125476325,0.046566637152139295,cons__mean,cons__mean,msg_drop,0.7,0,0
consensus,mean,20,60,ring_plus,-4.6334681713581555e-05,4.6334681713581555e-05,0.0010008823434132152,5400,0.0,0.7096296296296296,0.0,0.0,5400.0,1568.0,0.2903703703703704,0.7096296296296296,50176.0,32.0,0.0,1568.0,0.0,0.0,3832.0,0.0,0.0,0.0,mean,0.822903209580443,0.9833016831922587,0.9833333333333333,0.00014295161189502358,-0.2847024434594981,14.0,1.0,1.320493917398932,0.06452021598943526,cons__mean,cons__mean,msg_drop,0.7,1,0
consensus,mean,20,60,ring_plus,-1.9846772590164363e-07,1.9846772590164363e-07,0.0003009091238967608,6120,0.0,0.6962418300653594,0.0,0.0,6120.0,1859.0,0.3037581699346405,0.6962418300653594,59488.0,32.0,0.0,1859.0,0.0,0.0,4261.0,0.0,0.0,0.0,mean,0.7557098401069701,0.9919996710286328,0.9833333333333333,1.2879353850369956e-06,-0.30468541617488404,10.0,1.0,1.55469612182113,0.14922604732916292,cons__mean,cons__mean,msg_drop,0.7,2,0
consensus,mean,20,60,ring_plus,-3.3649853733271926e-05,3.3649853733271926e-05,0.0020310089423155892,5040,0.0,0.694047619047619,0.0,0.0,5040.0,1542.0,0.305952380952381,0.694047619047619,49344.0,32.0,0.0,1542.0,0.0,0.0,3498.0,0.0,0.0,0.0,mean,0.795519675970763,0.9946827497245545,0.9833333333333333,8.449885326851375e-05,-0.43744275385000475,18.0,1.0,1.2627284000071304,0.041855558823667136,cons__mean,cons__mean,msg_drop,0.7,3,0
consensus,mean,20,60,ring_plus,-1.5626608546082914e-06,1.5626608546082914e-06,0.0004898792982350721,5640,0.0,0.6948581560283688,0.0,0.0,5640.0,1721.0,0.3051418439716312,0.6948581560283689,55072.0,32.0,0.0,1721.0,0.0,0.0,3919.0,0.0,0.0,0.0,mean,0.7778808165480011,0.9955003101151927,1.0,8.479401725955102e-06,-0.25709858126514484,12.0,1.0,1.3711704029417888,0.09066820728530764,cons__mean,cons__mean,msg_drop,0.7,4,0
consensus,mean,20,60,ring_plus,-1.1664450097961204e-06,1.1664450097961204e-06,0.005261982381783732,6360,0.0,0.7067610062893082,0.0,0.0,6360.0,1865.0,0.29323899371069184,0.7067610062893082,59680.0,32.0,0.0,1865.0,0.0,0.0,4495.0,0.0,0.0,0.0,mean,0.7622145699132062,0.9939546496916646,1.0,4.645646581722227e-06,-0.2545968948037627,15.0,1.0,1.6160985120576443,0.09930048061124386,cons__mean,cons__mean,msg_drop,0.7,5,0
consensus,mean,20,60,ring_plus,-0.00026769164957057476,0.00026769164957057476,0.0036875624445108493,4680,0.0,0.701068376068376,0.0,0.0,4680.0,1399.0,0.2989316239316239,0.701068376068376,44768.0,32.0,0.0,1399.0,0.0,0.0,3281.0,0.0,0.0,0.0,mean,0.8534395091736185,0.977934759997953,0.95,0.0011684814130040288,-0.35008110094683537,16.0,1.0,0.9450014459069909,0.022828728296464252,cons__mean,cons__mean,msg_drop,0.7,6,0
consensus,mean,20,60,ring_plus,-4.1124650136107005e-08,4.1124650136107005e-08,0.005047386758964758,6480,0.0,0.691358024691358,0.0,0.0,6480.0,2000.0,0.30864197530864196,0.691358024691358,64000.0,32.0,0.0,2000.0,0.0,0.0,4480.0,0.0,0.0,0.0,mean,0.7335870504365688,0.9903065733681221,0.9833333333333333,2.1834569718744238e-07,-0.3212184235034287,9.0,1.0,2.218617553571293,0.1984154580251666,cons__mean,cons__mean,msg_drop,0.7,7,0
consensus,mean,20,60,ring_plus,-0.0009349476596982265,0.0009349476596982265,4.714703825649115e-05,4200,0.0,0.7014285714285714,0.0,0.0,4200.0,1254.0,0.2985714285714286,0.7014285714285714,40128.0,32.0,0.0,1254.0,0.0,0.0,2946.0,0.0,0.0,0.0,mean,0.8589967698423615,0.9945123833823011,1.0,0.0017951659635840498,-0.22534511539996632,25.0,1.0,0.7964836768628718,0.00760520127541535,cons__mean,cons__mean,msg_drop,0.7,8,0
consensus,mean,20,60,ring_plus,-0.004596041449035057,0.004596041449035057,0.02457091766547593,5280,0.0,0.709280303030303,0.0,0.0,5280.0,1535.0,0.29071969696969696,0.709280303030303,49120.0,32.0,0.0,1535.0,0.0,0.0,3745.0,0.0,0.0,0.0,mean,0.8899028806590747,0.9737703948761488,0.9833333333333333,0.0075046155015940546,-0.2458238514756029,27.0,1.0,0.9413291035084279,0.02235317116297634,cons__mean,cons__mean,msg_drop,0.7,9,0
consensus,mean,20,60,ring_plus,-10.907203269889466,10.907203269889466,0.5453601634944734,5040,0.0,1.0,0.0,0.0,5040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,10.907203269889466,0.0,,0.0,1.399646125476325,0.0,cons__mean,cons__mean,msg_drop,1.0,0,0
consensus,mean,20,60,ring_plus,-17.0821929422516,17.0821929422516,0.85410964711258,5400,0.0,1.0,0.0,0.0,5400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,17.0821929422516,0.0,,0.0,1.320493917398932,0.0,cons__mean,cons__mean,msg_drop,1.0,1,0
consensus,mean,20,60,ring_plus,-18.281125168960774,18.281125168960774,0.9140562584480387,6120,0.0,1.0,0.0,0.0,6120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,18.281125168960777,0.0,,0.0,1.55469612182113,0.0,cons__mean,cons__mean,msg_drop,1.0,2,0
consensus,mean,20,60,ring_plus,-26.24659888085402,26.24659888085402,1.312329944042701,5040,0.0,1.0,0.0,0.0,5040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,26.246598880854023,0.0,,0.0,1.2627284000071304,0.0,cons__mean,cons__mean,msg_drop,1.0,3,0
consensus,mean,20,60,ring_plus,-15.425916438569548,15.425916438569548,0.7712958219284773,5640,0.0,1.0,0.0,0.0,5640.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,15.425916438569546,0.0,,0.0,1.3711704029417888,0.0,cons__mean,cons__mean,msg_drop,1.0,4,0
consensus,mean,20,60,ring_plus,-15.27581485467077,15.27581485467077,0.7637907427335385,6360,0.0,1.0,0.0,0.0,6360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,15.275814854670775,0.0,,0.0,1.6160985120576443,0.0,cons__mean,cons__mean,msg_drop,1.0,5,0
consensus,mean,20,60,ring_plus,-21.005133748459695,21.005133748459695,1.0502566874229848,4680,0.0,1.0,0.0,0.0,4680.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,21.00513374845969,0.0,,0.0,0.9450014459069909,0.0,cons__mean,cons__mean,msg_drop,1.0,6,0
